Other Features;Online Chat;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other Features;Product Rating with Bazaar Voice;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Other Features;Abandoned shopping cart reminder eshop manager;0;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1
Other Features;Dynamic sitemap;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0
Online Payments;Online Payments;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Online Payments;Cash on Delivery;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
Online Payments;Customer Payment Type Check (BONI);0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Mobile App Integration;Würth Customer App;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
Mobile App Integration;Smart App Banner;-1;1;-1;-1;-1;0;1;-1;-1;-1;-1;-1;-1;-1;0;1;0;1;-1;0;-1;0;0;0;0;0;-1;0;0;1;-1;-1;0;-1;0;-1;-1;-1;0;-1;-1;-1;-1;1;-1;-1;-1;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1
Inxmail PRO;Inxmail Pro;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Inxmail PRO;Abandoned Shopping Email (via Inxmail);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Inxmail PRO;Newsletter Double Opt In;-1;1;-1;-1;0;1;-1;-1;-1;-1;-1;-1;0;-1;-1;0;-1;0;-1;0;-1;-1;0;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Inxmail PRO;Newsletter Category Administration ;-1;1;-1;-1;0;1;-1;-1;-1;-1;-1;-1;0;-1;-1;0;-1;0;-1;0;-1;-1;0;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
